ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00004^Manneo Whitlock^Γυναίκα^Goliath^Fighter^-^2^1/4^Σκοπός^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^17^23^Greatsword^+5^2d6+3 τέμνον^-^-^βαρίδια ρίψης; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00012^Rhys Hollis^Άνδρας^Half-Elf^Artificer^Armorer^7^3^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^77^Steel Defender + warhammer^+7^1d8+4 τέμνον^Catapult; Absorb Elements; Invisibility; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; κομμάτι λιωμένης ράγας; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει την είσοδο ενός shaft με το σώμα του, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-00385^Grimna Jarrow^Γυναίκα^Dwarf^Paladin^Oath of Devotion^13^8^Αρχιτέκτονας shield^Drifters^Thundermount^Anvil Head (SET-035)^Εχθρική^19^150^Warhammer (Divine Smite)^+10^1d8+5 + 2d8 radiant^Find Greater Steed; Destructive Wave; Magic Weapon; Aura of Vitality^-^greatsword που δεν του δόθηκε ποτέ όνομα; κομμάτι λιωμένης ράγας; μια τούφα μαλλιά σε διπλωμένο χαρτί^Ανεβάζει κάτι βαρύ από ένα shaft πολύ αργά, μόνη.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-00406^Kairon Vantry^Άνδρας^Tiefling^Barbarian^Path of the Berserker^14^8^Επόπτης καταιγίδων^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερος^16^178^Maul^+10^2d6+5 θλαστικό^-^-^ρόπαλο φτιαγμένο από κέντρο ασπίδας; σακί με ακατέργαστο crystalline ore; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
SL-00414^Varn Vardenfell^Άνδρας^Orc^Monk^-^2^1/4^Νερουλάς^Thundermount Guild^Thundermount^Deep Adit (SET-029)^Ουδέτερος^13^17^Unarmed Strike (Flurry)^+5^2 επιθέσεις, 1d8+3 θλαστικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; σακί με ακατέργαστο crystalline ore; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-00418^Yrsa Yardley^Γυναίκα^Human^Cleric^-^2^1/4^Μαθητευόμενος^Thundermount Guild^Thundermount^Thunder Camp (SET-032)^Εχθρική^16^18^Warhammer^+5^1d8+3 θλαστικό^Healing Word; Bless; Cure Wounds; Shield of Faith^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; Guardian dog-tag που δεν είναι δικό της^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00421^Doro Halloway^Άνδρας^Halfling^Barbarian^Path of the World Tree^4^1^Καθαριστής τείχους^Independent^Thundermount^Slag Shafttown (SET-033)^Ουδέτερος^15^40^Maul^+5^2d6+3 θλαστικό^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό του; σφραγισμένο assay με αδύνατη ένδειξη; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-00428^Thalai Yestermarch^Γυναίκα^Goliath^Druid^Circle of the Land^11^7^Επιστάτης ανάσυρσης^Independent^Thundermount^Anvil Head (SET-035)^Φιλική^17^110^Quarterstaff^+9^1d8+5 θλαστικό^Dispel Magic; Wind Wall; Healing Word; Faerie Fire^-^φυλαχτό από πεσμένη ουράνια πέτρα; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; γράμμα που δεν στάλθηκε ποτέ^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Σφυρίζει ελαφρά στα σίγμα από ένα δόντι που δεν αντικατέστησε ποτέ.
SL-00439^Gauthak Oakhollow^Άνδρας^Goliath^Cleric^-^1^1/8^Συντηρητής shield^Guardians^Thundermount^Slag Shafttown (SET-033)^Εχθρικός^17^8^Sacred Flame^+5^1d8+3 τέμνον^Cure Wounds; Bless; Shield of Faith; Healing Word^-^φορητό βωμό που διπλώνει σε σακίδιο; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; shard με μήνυμα που δεν έχει παίξει ποτέ^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Επαναλαμβάνει ως ερώτηση το τελευταίο που του είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-00444^Diesa Draye^Γυναίκα^Dwarf^Ranger^Fey Wanderer^17^11^Αρχιτέκτονας shield^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Εχθρική^16^179^Hand crossbow^+11^1d6+5 διατρητικό^Lightning Arrow; Commune with Nature; Nondetection; Guardian of Nature^-^μπότες με σόλα που δεν αφήνει ίχνος; κεντρικό κλειδί των shafts; μια τούφα μαλλιά σε διπλωμένο χαρτί^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-00468^Kazrek Farthing^Άνδρας^Dwarf^Wizard^School of Illusion^9^6^Καπετάνιος συνοδείας^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^12^75^Fire Bolt^+9^210 fire^Shield; Dispel Magic; Invisibility; Counterspell^-^μηχανισμός με τα τρία φεγγάρια; σακί με ακατέργαστο crystalline ore; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Υπερβολικά τυπική, προβαρισμένη διατύπωση· καταφεύγει σε αριθμούς κανονισμών όταν δεν αντέχει.
SL-00477^Teodor Orrick^Άνδρας^Human^Druid^Circle of the Moon^12^8^Αρχειοφύλακας του Datasphere^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Εχθρικός^16^117^Starry Form (The Long Shot)^+9^2d8+5 radiant^Heat Metal; Thunderwave; Dispel Magic; Plant Growth^-^ραβδί που έχει ριζώσει δύο φορές; σακί με ακατέργαστο crystalline ore; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Μαλώνει με έναν εκτιμητή της Guild για έναν αριθμό που είναι φανερά λάθος.^Περιγράφει ανθρώπους από το βάδισμα και τη μυρωδιά τους πριν από το πρόσωπο.
SL-00484^Bardin Dural^Άνδρας^Dwarf^Wizard^School of Abjuration^8^5^Αρχιτελώνης^Drifters^Thundermount^Deep Works (SET-028)^Ουδέτερος^12^63^Arcane Ray^+7^2d8 force^Grease; Web; Invisibility; Mirror Image^-^spellbook με δικές του σημειώσεις; σακί με ακατέργαστο crystalline ore; πειθαρχική αναφορά, ανοιχτή ακόμα^Πίνει μόνος σε ταβέρνα γεμάτη με το δικό του συνεργείο.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00485^Ilesse Orrick^Γυναίκα^Human^Ranger^-^2^1/4^Βοηθός ταβέρνας^Independent^Thundermount^Deep Cut (SET-027)^Εχθρική^14^19^Longbow^+5^1d8+3 διατρητικό^Fog Cloud; Hunter's Mark; Cure Wounds; Goodberry^-^πυξίδα Drifter's Road; σακί με ακατέργαστο crystalline ore; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Μερική απώλεια ακοής από τις εκρήξεις· κοιτάει στόματα, και απαντάει στην ερώτηση που περίμενε.
SL-00486^Lerissa Varsk^Γυναίκα^Tiefling^Cleric^Life Domain^7^4^Γιατρός ανακούφισης^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερη^18^60^Sacred Flame^+7^1d8+4 τέμνον^Cure Wounds; Aid; Hold Person; Shield of Faith^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); χρονόμετρο έκρηξης, ακόμα κουρδισμένο; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-00506^Immeral Tallowmere^Άνδρας^Elf^Rogue^-^2^1/4^Εκπαιδευόμενος scout^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^14^17^Dagger (Sneak Attack)^+5^1d4+3 + 1d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; σφραγισμένο assay με αδύνατη ένδειξη; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Κοιμάται στο στόμιο του shaft αντί να πάει σπίτι.^Έχει μία ιστορία που τη λέει με κάθε ευκαιρία, και είναι διαφορετική ιστορία κάθε φορά.
SL-00507^Vaeril Nornfield^Άνδρας^Elf^Fighter^Psi Warrior^4^1^Συντηρητής shield^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Εχθρικός^17^38^Longsword^+5^1d8+3 τέμνον^-^-^θώρακας επισκευασμένος στο πεδίο; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; κλειδί χωρίς κλειδαριά^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-00519^Tinka Cinderhaugh^Γυναίκα^Gnome^Paladin^Oath of the Ancients^15^9^Πρώτος των Awakened^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερη^19^179^Warhammer (Divine Smite)^+10^1d8+5 + 2d8 radiant^Destructive Wave; Zone of Truth; Magic Weapon; Aid^-^φθαρμένο από τον δρόμο oath scroll; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Σημαδεύει ένα δοκάρι με κιμωλία και μετά το ξανασημαδεύει διαφορετικά.^Ψεύδισμα που έχει πάψει να κρύβει και δεν δέχεται πειράγματα γι' αυτό.
SL-00533^Tinka Lock^Γυναίκα^Gnome^Druid^Circle of the Sea^13^9^Κύριος του καταστίχου^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερη^16^141^Produce Flame^+10^1d8+5 τέμνον^Call Lightning; Heat Metal; Greater Restoration; Spike Growth^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Ξεχωρίζει μετάλλευμα σε δύο σωρούς και αρνείται να εξηγήσει τον δεύτερο.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
SL-00537^Dell Saltmarsh^Άνδρας^Human^Bard^College of Valor^4^1^Αγγελιαφόρος^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^13^31^Shortsword^+5^1d6+3 διατρητικό^Charm Person; Dissonant Whispers; Healing Word; Faerie Fire^-^λαούτο με ασημένιες χορδές; λάμπα με ραγισμένο δοχείο; απλήρωτος λογαριασμός από τρεις πόλεις^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Τραυλισμός που καθαρίζει εντελώς όταν δίνει διαταγές.
SL-00539^Grimna Emberly^Γυναίκα^Dwarf^Ranger^Gloom Stalker^4^1^Μάγειρας καταυλισμού^Independent^Thundermount^Anvil Head (SET-035)^Φιλική^14^36^Longbow^+5^1d8+3 διατρητικό^Cure Wounds; Ensnaring Strike; Fog Cloud; Hunter's Mark^-^20 βέλη, 4 με αιχμή nanite; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; Guardian dog-tag που δεν είναι δικό της^Χαρτογραφεί μια καταρρευσμένη στοά μόνο με τον ήχο.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-00547^Nessa Cinderhaugh^Γυναίκα^Human^Fighter^Champion^8^4^Μεταφορέας serum^Independent^Thundermount^Thunder Camp (SET-032)^Εχθρική^18^94^Longbow^+7^1d8+4 διατρητικό^-^-^χαρακωμένο greatsword; σφραγισμένο assay με αδύνατη ένδειξη; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-00553^Beran Barrow^Άνδρας^Human^Fighter^Champion^13^8^Έφορος των routes^Independent^Thundermount^Anvil Head (SET-035)^Εχθρικός^19^170^Lance (mounted)^+10^1d12+5 διατρητικό^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; πρόγραμμα βάρδιας με τρία ονόματα διαγραμμένα; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Στα μισά ενός pylon μέσα σε καταιγίδα, φωνάζει νούμερα σε έναν βοηθό που δεν υπάρχει.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-00566^Balda Stoneglass^Γυναίκα^Dwarf^Fighter^Battle Master^11^6^Φύλακας των τραγουδιών^Independent^Thundermount^Thunder Camp (SET-032)^Ουδέτερη^20^142^Longsword^+9^1d8+5 τέμνον^-^-^Guardian lance; κεντρικό κλειδί των shafts; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-00568^Idris Fallowfield^Άνδρας^Aasimar^Paladin^Oath of Devotion^10^5^Φρουρός καραβανιού^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Φιλικός^20^118^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Magic Weapon; Bless; Zone of Truth; Hunter's Mark^-^λάβαρο τυλιγμένο και ποτέ ανοιγμένο; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Μετράει το συνεργείο βγαίνοντας από το ορυχείο και βρίσκει έναν λιγότερο.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
