ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00006^Bront Vantry^Άνδρας^Half-Orc^Fighter^-^1^1/8^Αρχάριος γιατρός^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^19^11^Greatsword^+5^2d6+3 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; απομαγνητοφώνηση συνομιλίας που δεν έκανε; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-00022^Orzad Quillon^Άνδρας^Orc^Rogue^Thief^9^5^Αναγνώστης καταιγίδων^Independent^Datasphere's Reach^Waking Terminus (SET-092)^Φιλικός^15^76^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^Veiled Lantern lockpicks; σταθμό βαθμονόμησης, ανεξήγητο; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-00040^Aust Dross^Άνδρας^Elf^Warlock^-^2^1/4^Αγγελιοφόρος μηνυμάτων^Independent^Datasphere's Reach^Bright Relay (SET-089)^Φιλικός^13^21^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Dissonant Whispers; Charm Person; Hex; Arms of Hadar^-^μενταγιόν με στάχτινο στέμμα; shard που παίζει μία λέξη σε βρόχο; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Μιλάει αρκετά σιγά ώστε να σκύβει ο κόσμος, που είναι όλο το νόημα.
SL-00346^Fonkin Meriden^Άνδρας^Gnome^Bard^College of Valor^15^10^Αρχειοφύλακας του Datasphere^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^16^141^Vicious Mockery^+10^1d6+5 τέμνον^Greater Restoration; Fear; Dispel Magic; Major Image^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; Veiled Lantern signal-shard; shard με μήνυμα που δεν έχει παίξει ποτέ^Παρακολουθεί ένα νεκρό τερματικό σαν να πρόκειται να μιλήσει.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-00352^Edda Fenwright^Γυναίκα^Human^Sorcerer^Draconic Sorcery^9^6^Λαθρέμπορος^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερη^13^70^Fire Bolt^+9^210 fire^Shield; Shatter; Fly; Fireball^-^φιαλίδιο νερού καταιγίδας που δεν έχει κατακαθίσει; πλέγμα Cartographer 19 κόμβων; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-00369^Vola Bramblecote^Γυναίκα^Half-Orc^Warlock^The Great Old One^12^8^Μεσάζων της Otherside^New Grandia Authority^Datasphere's Reach^Silent Node (SET-091)^Φιλική^15^141^Eldritch Blast^+9^3 δέσμες, 1d10+5 force η καθεμία^Charm Person; Dissonant Whispers; Invisibility; Counterspell^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; απομαγνητοφώνηση συνομιλίας που δεν έκανε; λίστα routes που δεν υπάρχουν πια^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-00380^Lorna Ravensmere^Γυναίκα^Human^Paladin^Oath of Vengeance^7^3^Καπετάνιος σχοινιών^The Awakened^Datasphere's Reach^Ninth Node (SET-090)^Ουδέτερη^18^80^Greatsword (Divine Smite)^+7^2d6+4 + 2d8 radiant^Compelled Duel; Divine Favor; Hunter's Mark; Aid^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; σταθμό βαθμονόμησης, ανεξήγητο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Καταγράφει μπάζα, ένα θραύσμα τη φορά, χωρίς εμφανές τέλος.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-00395^Torv Longstride^Άνδρας^Half-Orc^Druid^Circle of the Moon^12^8^Μεσάζων της Otherside^New Grandia Authority^Datasphere's Reach^Pale Array (SET-096)^Εχθρικός^16^116^Starry Form (The Long Shot)^+9^2d8+5 radiant^Faerie Fire; Call Lightning; Entangle; Pass Without Trace^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-00413^Idris Lock^Άνδρας^Aasimar^Fighter^Battle Master^4^1^Φύλακας κελαριού^Drifters^Datasphere's Reach^Silent Array (SET-088)^Φιλικός^17^42^Halberd^+5^1d10+3 τέμνον^-^-^κόρνα ρήγματος shield; shard που παίζει μία λέξη σε βρόχο; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-00415^Fitz Farrow^Άνδρας^Human^Druid^Circle of Stars^20^15^Πρεσβύτερος του δρόμου^The Awakened^Datasphere's Reach^Silent Node (SET-091)^Εχθρικός^16^205^Scimitar^+11^1d6+5 τέμνον^Reverse Gravity; Sunbeam; Conjure Animals; Moonbeam^The Prism Arc^βάζο με χώμα από τόπο που δεν υπάρχει πια; σταθμό βαθμονόμησης, ανεξήγητο; λίστα routes που δεν υπάρχουν πια^Ανασύρει ένα signal-shard από ναυάγιο και το τσεπώνει πριν προλάβετε να ρωτήσετε.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-00419^Aeswyn Lindmark^Γυναίκα^Elf^Rogue^Thief^13^8^Κυνηγός Calamity^The Awakened^Datasphere's Reach^Silent Array (SET-088)^Ουδέτερη^18^130^Hand crossbow (Sneak Attack)^+10^1d6+5 + 7d6 διατρητικό^-^-^σετ έξι πανομοιότυπων κλειδιών, ένα από τα οποία δουλεύει; σταθμό βαθμονόμησης, ανεξήγητο; πειθαρχική αναφορά, ανοιχτή ακόμα^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-00430^Feriel Ashlow^Γυναίκα^Aasimar^Rogue^Thief^4^1^Φύλακας τάφων^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^14^30^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Σας κάνει μια ερώτηση της οποίας ξέρει ήδη την απάντηση, για να επαληθεύσει κάτι.^Μιλάει με τον ρυθμό εκπαιδευτή ακόμα και όταν συζητάει για το δείπνο.
SL-00434^Wrenna Karrow^Γυναίκα^Gnome^Rogue^Arcane Trickster^6^3^Μεσάζων πληροφοριών^The Awakened^Datasphere's Reach^Bright Relay (SET-089)^Φιλική^17^53^Dagger (Sneak Attack)^+7^1d4+4 + 3d6 διατρητικό^-^-^Veiled Lantern lockpicks; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Περιμένει σε έναν κόμβο που ξύπνησε μόλις πλησιάσατε.^Ψεύδισμα που έχει πάψει να κρύβει και δεν δέχεται πειράγματα γι' αυτό.
SL-00447^Brand Yestermarch^Άνδρας^Awakened Construct^Warlock^The Great Old One^3^1/2^Παραγιός μάγειρα^Independent^Datasphere's Reach^Silent Array (SET-088)^Εχθρικός^15^28^Pact blade^+5^1d8+3 τέμνον^Dissonant Whispers; Armor of Agathys; Charm Person; Arms of Hadar^-^λίστα πραγμάτων που δεν επιτρέπεται να πει φωναχτά; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Μετράει επιζώντες μιας αποστολής που δεν έχει ακόμα αναφερθεί χαμένη.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-00451^Dimble Kestrelmoor^Άνδρας^Gnome^Druid^Circle of Stars^6^4^Ληστής^New Grandia Authority^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρικός^15^52^Scimitar^+7^1d6+4 τέμνον^Entangle; Faerie Fire; Heat Metal; Moonbeam^The Open Scar^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; ηχογράφηση που παίζει μόνο την αυγή; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-00456^Kaeda Ashgrove^Γυναίκα^Half-Elf^Druid^Circle of the Sea^3^1/2^Βοηθός ταβέρνας^Drifters^Datasphere's Reach^Waking Terminus (SET-092)^Ουδέτερη^14^23^Starry Form (The Long Shot)^+5^1d8+3 radiant^Faerie Fire; Healing Word; Thunderwave; Entangle^-^μενταγιόν Prism Arc; σταθμό βαθμονόμησης, ανεξήγητο; γράμμα που δεν στάλθηκε ποτέ^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Χρησιμοποιεί ιατρικούς όρους για τα πάντα, ακόμα και για συναισθηματικές καταστάσεις.
SL-00471^Tobin Nornfield^Άνδρας^Human^Cleric^Life Domain^6^4^Πιλότος πάγου^Independent^Datasphere's Reach^Ninth Cluster (SET-094)^Ουδέτερος^17^53^Warhammer^+7^1d8+4 θλαστικό^Spiritual Weapon; Aid; Bless; Healing Word^-^ιερό σύμβολο λειασμένο από τη χρήση; ηχογράφηση που παίζει μόνο την αυγή; Guardian dog-tag που δεν είναι δικό του^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός του ακούγεται πιο μακριά από την κανονική του φωνή.
SL-00481^Rurik Halberd^Άνδρας^Dwarf^Sorcerer^Draconic Sorcery^11^7^Τοπογράφος πεδίου^The Awakened^Datasphere's Reach^Pale Array (SET-096)^Εχθρικός^14^103^Chromatic Orb^+9^3d8 lightning^Mirror Image; Absorb Elements; Burning Hands; Twinned Haste^-^ουλή που σχηματίζει αστερισμό; σταθμό βαθμονόμησης, ανεξήγητο; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Σκάβει ένα signal-shard από τοίχο με τεράστια υπομονή.^Αφηγείται σιγανά τις ίδιες του τις κινήσεις όσο τις κάνει.
SL-00490^Dell Hearthstone^Άνδρας^Human^Barbarian^Path of the Zealot^14^8^Πιλότος καταιγίδων^New Grandia Authority^Datasphere's Reach^Silent Node (SET-091)^Ουδέτερος^18^158^Greatsword^+10^2d6+5 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; απομαγνητοφώνηση συνομιλίας που δεν έκανε; γράμμα που δεν στάλθηκε ποτέ^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-00492^Rionach Cain^Γυναίκα^Elf^Rogue^Arcane Trickster^5^2^Καπετάνιος route^The Awakened^Datasphere's Reach^Ninth Cluster (SET-094)^Εχθρική^16^45^Shortsword (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-00493^Molgrim Halloway^Άνδρας^Dwarf^Monk^-^2^1/4^Παγιδευτής^Drifters^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρικός^13^16^Shortsword^+5^1d6+3 διατρητικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; πλέγμα Cartographer 19 κόμβων; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Κοφτός στρατιωτικός ρυθμός· επαναλαμβάνει τις δύο τελευταίες λέξεις σας πριν απαντήσει.
SL-00498^Dumah Ulverston^Άνδρας^Aasimar^Sorcerer^Aberrant Sorcery^3^1/2^Νεοσύλλεκτος^New Grandia Authority^Datasphere's Reach^Index Relay (SET-086)^Ουδέτερος^13^21^Ray of Frost^+5^1d8 cold^Shield; Absorb Elements; Burning Hands; Chromatic Orb^-^ασταθές focus που βουίζει κοντά σε shields; πλέγμα Cartographer 19 κόμβων; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Χαρτογραφεί ένα ερείπιο μετρώντας το με βήματα, δύο φορές, και βγάζει διαφορετικούς αριθμούς.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-00500^Sella Longbarrow^Γυναίκα^Human^Ranger^Gloom Stalker^5^2^Τεχνικός shield^New Grandia Authority^Datasphere's Reach^Open Cluster (SET-095)^Εχθρική^15^44^Hand crossbow^+7^1d6+4 διατρητικό^Pass Without Trace; Goodberry; Lesser Restoration; Fog Cloud^-^φαρέτρα με διπλό πάτο; shard που παίζει μία λέξη σε βρόχο; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Κουβαλάει ένα shard που βουίζει και κάνει ότι δεν βουίζει.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
SL-00502^Ferris Vellacott^Άνδρας^Human^Cleric^-^2^1/4^Σχοινάς^The Awakened^Datasphere's Reach^Fourth Array (SET-085)^Φιλικός^18^19^Ritual sickle^+5^1d6+3 τέμνον^Bless; Guiding Bolt; Shield of Faith; Healing Word^-^κομποσκοίνι με τέσσερις χάντρες να λείπουν; κλειδί κόμβου που δεν ταιριάζει σε τίποτα από όσα βρέθηκαν; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Ανταλλάσσει πληροφορία με πληροφορία, ξεκινώντας λέγοντάς σας κάτι αληθινό.^Απαντάει επαναλαμβάνοντας την ερώτηση, για να κερδίσει χρόνο.
SL-00503^Serah Tenbury^Γυναίκα^Human^Ranger^Fey Wanderer^9^5^Τοπογράφος πεδίου^Independent^Datasphere's Reach^Fourth Array (SET-085)^Φιλική^15^82^Longbow^+9^1d8+5 διατρητικό^Summon Beast; Dispel Magic; Fog Cloud; Ensnaring Strike^-^nightglass δοκιμασμένο με δεμένα μάτια; θραύσμα κώδικα που ξαναγράφει τον εαυτό του; λίστα routes που δεν υπάρχουν πια^Ακούει σήμα σε ακουστικό χωρίς ορατή πηγή.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-00513^Vondar Cain^Άνδρας^Dwarf^Sorcerer^-^1^1/8^Θελήματα^The Awakened^Datasphere's Reach^Pale Array (SET-096)^Ουδέτερος^11^9^Ray of Frost^+5^1d8 cold^Absorb Elements; Shield; Burning Hands; Magic Missile^-^ουλή που σχηματίζει αστερισμό; απομαγνητοφώνηση συνομιλίας που δεν έκανε; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Καταγράφει μπάζα, ένα θραύσμα τη φορά, χωρίς εμφανές τέλος.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-00520^Andry Coldharbour^Γυναίκα^Halfling^Sorcerer^Aberrant Sorcery^4^1^Καθαριστής κόμβων^The Awakened^Datasphere's Reach^Waking Terminus (SET-092)^Εχθρική^11^28^Fire Bolt^+5^110 fire^Shield; Chromatic Orb; Burning Hands; Absorb Elements^-^γάντι που κρύβει χέρι που δεν φαίνεται πια σωστό; Veiled Lantern signal-shard; μια τούφα μαλλιά σε διπλωμένο χαρτί^Καταγράφει μπάζα, ένα θραύσμα τη φορά, χωρίς εμφανές τέλος.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
