ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00001^Temperance Zell^Γυναίκα^Tiefling^Druid^-^1^1/8^Παραγιός μάγειρα^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^15^11^Starry Form (The Long Shot)^+5^1d8+3 radiant^Goodberry; Entangle; Thunderwave; Healing Word^-^σακούλι με σπόρους εξαφανισμένων χόρτων; κλειδί δωματίου στην πάνω συνοικία; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-00362^Dell Quenby^Άνδρας^Human^Barbarian^Path of the Zealot^3^1/2^Επισκευαστής φραχτών^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^14^30^Handaxe pair^+5^1d6+3 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-00378^Vaunea Pike^Γυναίκα^Goliath^Warlock^The Celestial^3^1/2^Νεοσύλλεκτος^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^13^25^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Hex; Arms of Hadar; Armor of Agathys; Dissonant Whispers^-^καθρέφτης που πρέπει να μένει σκεπασμένος; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; παιδικό γράμμα με παραλήπτη κάποιον του party^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Αφηγείται σιγανά τις ίδιες της τις κινήσεις όσο τις κάνει.
SL-00379^Bekk Inchcape^Άνδρας^Human^Paladin^Oath of Devotion^8^4^Τεχνικός κόμβων^Guardians^New Grandia^Old Quarter (SET-013)^Ουδέτερος^18^84^Greatsword (Divine Smite)^+7^2d6+4 + 2d8 radiant^Hunter's Mark; Magic Weapon; Aid; Compelled Duel^-^φθαρμένο από τον δρόμο oath scroll; ειδοποίηση χρέους ακαδημίας; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Χάνει μια διαφωνία με έναν υπάλληλο και την κερδίζει μια ώρα μετά, γραπτώς.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-00388^Emmery Ferrow^Άνδρας^Human^Fighter^Champion^19^13^Έφορος των routes^Guardians^New Grandia^Old Terrace (SET-023)^Ουδέτερος^21^233^Halberd^+11^1d10+5 τέμνον^-^-^Thundermount crystalline longsword (+1); ειδοποίηση χρέους ακαδημίας; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Αναρτά ανακοίνωση αμοιβής με το ίδιο του το όνομα διαγραμμένο.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός του ακούγεται πιο μακριά από την κανονική του φωνή.
SL-00396^Aramil Lock^Άνδρας^Elf^Wizard^Order of Scribes^7^4^Ανασύρτης ναυαγίων^New Grandia Authority^New Grandia^Old Terrace (SET-023)^Ουδέτερος^12^57^Arcane Ray^+7^2d8 force^Scorching Ray; Misty Step; Grease; Magic Missile^-^θήκη με 5 scrolls; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που του είπαν.
SL-00401^Calder Larkspur^Άνδρας^Tiefling^Fighter^Champion^10^5^Ιχνηλάτης θηρίων^Guardians^New Grandia^Mill Quarter (SET-021)^Ουδέτερος^20^114^Longbow^+9^1d8+5 διατρητικό^-^-^βαρίδια ρίψης; city clearance sigil; μια τούφα μαλλιά σε διπλωμένο χαρτί^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-00403^Balin Ryke^Άνδρας^Dwarf^Wizard^School of Abjuration^18^13^Ονομασμένος των Wilds^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Φιλικός^13^164^Fire Bolt^+11^410 fire^Counterspell; Mirror Image; Scorching Ray; Misty Step^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; κλειδί δωματίου στην πάνω συνοικία; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Πουλάει κάτι σε πάγκο αγοράς που δεν θα έπρεπε νομικά να υπάρχει.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-00416^Ilyria Tallow^Γυναίκα^Aasimar^Sorcerer^Draconic Sorcery^4^1^Νυχτερινή σκοπιά^Independent^New Grandia^Old Terrace (SET-023)^Ουδέτερη^11^31^Fire Bolt^+5^110 fire^Burning Hands; Absorb Elements; Shield; Chromatic Orb^-^focus από γυαλί καταιγίδας; πλαστό clearance sigil; κλειδί χωρίς κλειδαριά^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-00429^Lorna Penhallow^Γυναίκα^Human^Rogue^Thief^9^5^Τοπογράφος routes^New Grandia Authority^New Grandia^Chandler's District (SET-018)^Φιλική^15^69^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; ειδοποίηση χρέους ακαδημίας; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-00438^Petra Lamphrey^Γυναίκα^Human^Ranger^Fey Wanderer^7^3^Φύλακας του περάσματος^Guardians^New Grandia^Old Row (SET-020)^Ουδέτερη^15^61^Longbow^+7^1d8+4 διατρητικό^Pass Without Trace; Summon Beast; Lesser Restoration; Spike Growth^-^20 βέλη, 4 με αιχμή nanite; πλαστό clearance sigil; ένταλμα με τη δική της περιγραφή πάνω^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-00449^Ysolde Cobble^Γυναίκα^Half-Elf^Warlock^The Fiend^20^15^Έφορος των routes^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^16^219^Eldritch Blast^+11^4 δέσμες, 1d10+5 force η καθεμία^Misty Step; Fly; Hold Person; Invisibility^-^μενταγιόν με στάχτινο στέμμα; πλαστό clearance sigil; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-00462^Kaeda Tallow^Γυναίκα^Half-Elf^Druid^Circle of the Sea^4^1^Βοηθός αρχειοφύλακα^Guardians^New Grandia^Lantern Row (SET-019)^Ουδέτερη^14^34^Starry Form (The Long Shot)^+5^1d8+3 radiant^Entangle; Thunderwave; Healing Word; Goodberry^-^φυλαχτό από πεσμένη ουράνια πέτρα; city clearance sigil; Guardian dog-tag που δεν είναι δικό της^Χάνει μια διαφωνία με έναν υπάλληλο και την κερδίζει μια ώρα μετά, γραπτώς.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-00467^Marek Halloway^Άνδρας^Human^Warlock^-^2^1/4^Φροντιστής σκύλων^New Grandia Authority^New Grandia^Lower Row (SET-016)^Ουδέτερος^14^21^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Arms of Hadar; Armor of Agathys; Hex; Dissonant Whispers^-^φανάρι από καπνισμένο γυαλί; κλειδί δωματίου στην πάνω συνοικία; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-00475^Gwyn Brine^Γυναίκα^Half-Elf^Fighter^Eldritch Knight^8^4^Ανασύρτης ναυαγίων^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Ουδέτερη^19^88^Longsword^+7^1d8+4 τέμνον^-^-^χαρακωμένο greatsword; πλαστό clearance sigil; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Διαβάζει ονόματα από πίνακα απωλειών την αυγή, φωναχτά, μόνη.^Φωνή ρυθμισμένη να περνάει πάνω από μηχανήματα· τρομάζει κόσμο σε κλειστούς χώρους.
SL-00479^Tamber Glasswell^Άνδρας^Gnome^Barbarian^Path of the Berserker^9^5^Μεσάζων χρεών^New Grandia Authority^New Grandia^Chandler's Rampart (SET-024)^Ουδέτερος^15^96^Greataxe^+9^1d12+5 τέμνον^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Εκπαιδεύει μια ομάδα στο εσωτερικό τείχος και κόβει τη διαταγή στη μέση μόλις σας δει.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-00515^Lerissa Brack^Γυναίκα^Tiefling^Paladin^Oath of Vengeance^3^1/2^Νεοσύλλεκτος^Guardians^New Grandia^Old Terrace (SET-023)^Ουδέτερη^19^30^Longsword (Divine Smite)^+5^1d8+3 + 2d8 radiant^Shield of Faith; Cure Wounds; Bless; Compelled Duel^-^γάντι που ανήκε σε κάποιον άλλο; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; ένταλμα με τη δική της περιγραφή πάνω^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-00516^Lirael Ryke^Γυναίκα^Aasimar^Paladin^Oath of Glory^4^1^Ο παράξενος του χωριού^Independent^New Grandia^Old Row (SET-020)^Φιλική^17^45^Warhammer (Divine Smite)^+5^1d8+3 + 2d8 radiant^Shield of Faith; Cure Wounds; Bless; Compelled Duel^-^γάντι που ανήκε σε κάποιον άλλο; κλειδί δωματίου στην πάνω συνοικία; μια τούφα μαλλιά σε διπλωμένο χαρτί^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-00525^Grull Palgrave^Άνδρας^Half-Orc^Fighter^Champion^7^3^Τοπογράφος shaft^The Awakened^New Grandia^Mill Quarter (SET-021)^Ουδέτερος^18^75^Longsword^+7^1d8+4 τέμνον^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Αναρτά ανακοίνωση αμοιβής με το ίδιο του το όνομα διαγραμμένο.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-00536^Petronel Winterfall^Γυναίκα^Gnome^Paladin^Oath of Glory^7^3^Μάρτυρας συμβολαίων^New Grandia Authority^New Grandia^Vault Quarter (SET-017)^Ουδέτερη^20^80^Greatsword (Divine Smite)^+7^2d6+4 + 2d8 radiant^Magic Weapon; Zone of Truth; Aid; Compelled Duel^-^φθαρμένο από τον δρόμο oath scroll; κλειδί δωματίου στην πάνω συνοικία; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-00544^Emmery Farrow^Άνδρας^Human^Warlock^The Archfey^12^8^Κύριος της περιμέτρου^Independent^New Grandia^Mill Quarter (SET-021)^Ουδέτερος^15^141^Eldritch Blast^+9^3 δέσμες, 1d10+5 force η καθεμία^Hold Person; Charm Person; Armor of Agathys; Shatter^-^περγαμηνή συμβολαίου με άθικτη σφραγίδα Lord; πλαστό clearance sigil; λίστα routes που δεν υπάρχουν πια^Διαβάζει φωναχτά ένα κατάστιχο χρεών σε κάποιον που δεν ξέρει να διαβάζει.^Δεν λέει ποτέ τιμή, μόνο εύρος, και σε αφήνει να ανεβάσεις μόνος τον εαυτό σου.
SL-00554^Dov Marrowgate^Άνδρας^Human^Bard^College of Dance^6^4^Περιπολητής περιμέτρου^Independent^New Grandia^Mill Quarter (SET-021)^Εχθρικός^16^54^Hand crossbow^+7^1d6+4 διατρητικό^Suggestion; Shatter; Dissonant Whispers; Hold Person^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; πλαστό clearance sigil; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
